,Fecha,Hora,Comuna,Accdtes.,Causas,Muertos,Graves,M/Grave,Leves,Ilesos,Urbano/Rural,Calleuno,Calledos,Frentenumero,Ruta,Ubicación km,Latitud,Longitud,Direccion
16191,23/09/2021,9:30,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,SANTA ROSA DE HUARA,,4270,,,-20.2747229,-70.085974,"ALTO HOSPICIO, SANTA ROSA DE HUARA, 4270"
16192,23/09/2021,10:45,IQUIQUE,Colisión,Causas no determinadas,0,1,0,0,1,URBANO,BULNES,AMUNATEGUI,,,,-20.2195518,-70.1467191,"IQUIQUE, BULNES, AMUNATEGUI"
16193,23/09/2021,11:20,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,2,URBANO,SERRANO,ARTURO FERNANDEZ,,,,-20.2138472,-70.1440474,"IQUIQUE, SERRANO, ARTURO FERNANDEZ"
16194,23/09/2021,13:40,ALTO HOSPICIO,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,COSTANERA,LAS AVELLANAS,,,,-20.268972,-70.1069944,"ALTO HOSPICIO, COSTANERA, LAS AVELLANAS"
16195,23/09/2021,14:19,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,LAS AMERICAS,PASAJE DIECINUEVE,,,,-20.2868313,-70.1029781,"ALTO HOSPICIO, LAS AMERICAS, PASAJE DIECINUEVE"
16196,23/09/2021,14:40,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,LIBERTAD,18 DE SEPTIEMBRE,,,,-20.2307033,-70.1356692,"IQUIQUE, LIBERTAD, 18 DE SEPTIEMBRE"
16197,24/09/2021,3:45,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,LAS AZUCENAS,,2060,,,-20.2348603,-70.137757,"IQUIQUE, LAS AZUCENAS, 2060"
16198,24/09/2021,10:15,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,ARTURO PRAT,LAS CABRAS,,,,-20.2082167,-70.1425973,"IQUIQUE, ARTURO PRAT, LAS CABRAS"
16199,24/09/2021,14:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,CERRO DRAGON,,3097,,,-20.2458276,-70.1294921,"IQUIQUE, CERRO DRAGON, 3097"
16200,25/09/2021,7:10,IQUIQUE,Atropello,Causas no determinadas,0,0,0,1,1,URBANO,ANIBAL PINTO,OHIGGINS,,,,-20.2182824,-70.1529419,"IQUIQUE, ANIBAL PINTO, OHIGGINS"
16201,25/09/2021,7:30,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,CALLE DOS,,3243,,,-20.2731934,-70.108825,"ALTO HOSPICIO, CALLE DOS, 3243"
16202,25/09/2021,10:40,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,2,URBANO,ESFUERZO,,2084,,,-20.2283813,-70.1430921,"IQUIQUE, ESFUERZO, 2084"
16203,25/09/2021,12:30,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,1,URBANO,VOLCAN PARINACOTA,SANTA ROSA,,,,-20.2902753,-70.0915693,"ALTO HOSPICIO, VOLCAN PARINACOTA, SANTA ROSA"
16204,25/09/2021,16:15,ALTO HOSPICIO,Colisión,Virajes indebidos,0,0,0,0,3,URBANO,CALETERA A-16,GABRIELA MISTRAL,,,,-20.2859501,-70.1049392,"ALTO HOSPICIO, CALETERA A-16, GABRIELA MISTRAL"
16205,25/09/2021,16:45,IQUIQUE,Choque,Otras causas,0,0,0,0,3,URBANO,AV. ARTURO PRAT,,2120,,,-20.2440011,-70.1407861,"IQUIQUE, AV. ARTURO PRAT, 2120"
16206,25/09/2021,17:30,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,2,1,URBANO,RAMON PEREZ OPAZO,LOS GUINDALES,,,,-20.2647266,-70.1050322,"ALTO HOSPICIO, RAMON PEREZ OPAZO, LOS GUINDALES"
16207,25/09/2021,20:19,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,FRANCIA,SUECIA,,,,60.128161,18.643501,"ALTO HOSPICIO, FRANCIA, SUECIA"
16208,26/09/2021,6:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,EL MONTE,LA TIRIANA,,,,-20.2307033,-70.1356692,"IQUIQUE, EL MONTE, LA TIRIANA"
16209,26/09/2021,6:30,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,AV. LA TIRANA,EL MONTE,,,,-20.2307033,-70.1356692,"IQUIQUE, AV. LA TIRANA, EL MONTE"
16210,26/09/2021,9:00,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,RICARDO LAGOS,LAS PARCELAS,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, RICARDO LAGOS, LAS PARCELAS"
16211,26/09/2021,11:20,ALTO HOSPICIO,Colisión,Conducción en estado de ebriedad,0,0,0,1,3,URBANO,RAMON PEREZ OPAZO,LOS POMELOS,,,,-20.2660119,-70.1036191,"ALTO HOSPICIO, RAMON PEREZ OPAZO, LOS POMELOS"
16212,26/09/2021,17:38,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,ARTURO FERNANDEZ,THOMPSON,,,,-20.2307033,-70.1356692,"IQUIQUE, ARTURO FERNANDEZ, THOMPSON"
16213,26/09/2021,19:20,ALTO HOSPICIO,Colisión,"Vehiculo en retroceso, conducir",0,0,0,0,2,URBANO,FERNADO DANILLA,LO CASTILLO,,,,-20.2527725,-70.1070888,"ALTO HOSPICIO, FERNADO DANILLA, LO CASTILLO"
16214,27/09/2021,2:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,OHIGGINS,,2280,,,-20.2196372,-70.1327311,"IQUIQUE, OHIGGINS, 2280"
16215,27/09/2021,9:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,2,URBANO,OBISPO LABBE,,670,,,-20.2144425,-70.1501995,"IQUIQUE, OBISPO LABBE, 670"
16216,27/09/2021,9:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,1,URBANO,CESPEDEZ Y GONZALEZ,JUAN MARTINEZ,,,,-20.2244564,-70.145933,"IQUIQUE, CESPEDEZ Y GONZALEZ, JUAN MARTINEZ"
16217,27/09/2021,12:30,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,GENARO GALLO,AV. PLAYA BRAVA,,,,-20.2422792,-70.1413978,"IQUIQUE, GENARO GALLO, AV. PLAYA BRAVA"
16218,27/09/2021,17:20,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,AV. TADEO HAENKE,,1883,,,-20.2391762,-70.1418223,"IQUIQUE, AV. TADEO HAENKE, 1883"
16219,27/09/2021,18:40,IQUIQUE,Choque,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,CIRCUNVALACION,SOTOMAYOR,,,,-20.2111333,-70.1416166,"IQUIQUE, CIRCUNVALACION, SOTOMAYOR"
16220,27/09/2021,20:00,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,AMADOR NEGME,,2246,,,-20.2623683,-70.1275679,"IQUIQUE, AMADOR NEGME, 2246"
16221,27/09/2021,22:59,ALTO HOSPICIO,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,CALETERA A-16,GABRIELA MISTRAL,,,,-20.2859501,-70.1049392,"ALTO HOSPICIO, CALETERA A-16, GABRIELA MISTRAL"
16222,28/09/2021,4:10,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,LUIS JARPARD,,115,,,-20.2102697,-70.1331398,"IQUIQUE, LUIS JARPARD, 115"
16223,28/09/2021,9:10,IQUIQUE,Colisión,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,2,URBANO,OHIGGINS,,2280,,,-20.2196372,-70.1327311,"IQUIQUE, OHIGGINS, 2280"
16224,28/09/2021,13:10,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,HEROES DELA CONCEPCION,,2653,,,-20.2111906,-70.1384119,"IQUIQUE, HEROES DELA CONCEPCION, 2653"
16225,29/09/2021,0:00,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,LUIS CRUZ MARTINEZ,,1693,,,-20.2246581,-70.1393211,"IQUIQUE, LUIS CRUZ MARTINEZ, 1693"
16226,29/09/2021,8:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,1,URBANO,EL BORO,JERUSALEN,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, EL BORO, JERUSALEN"
16227,29/09/2021,10:40,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,2,URBANO,SALITRERA VICTORIA,MAPOCHO,,,,-20.2049542,-70.1369169,"IQUIQUE, SALITRERA VICTORIA, MAPOCHO"
16228,29/09/2021,14:20,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,LATORRE,ARTURO PEREZ CANTO,,,,-20.2211368,-70.1377023,"IQUIQUE, LATORRE, ARTURO PEREZ CANTO"
16229,29/09/2021,16:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,1,URBANO,AMUNATEGUI,SOTOMAYOR,,,,-20.2109195,-70.1459124,"IQUIQUE, AMUNATEGUI, SOTOMAYOR"
16230,29/09/2021,17:05,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,AV. LA TIRANA,TERESA WILLS MONTT,,,,-20.2543166,-70.1260602,"IQUIQUE, AV. LA TIRANA, TERESA WILLS MONTT"
16231,29/09/2021,18:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,1,URBANO,AMUNATEGUI,OHIGGINS,,,,-20.2186578,-70.1466761,"IQUIQUE, AMUNATEGUI, OHIGGINS"
16232,30/09/2021,4:30,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,AV. ARTURO PRAT,AV. RAMON PEREZ OPAZO,,,,-20.244478,-70.1410328,"IQUIQUE, AV. ARTURO PRAT, AV. RAMON PEREZ OPAZO"
16233,30/09/2021,12:00,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,AV. LA TIRANA,INES SOLARI,,,,-20.2620441,-70.1245355,"IQUIQUE, AV. LA TIRANA, INES SOLARI"
16234,30/09/2021,12:55,IQUIQUE,Colisión,Otras causas,0,0,0,1,1,URBANO,AV. LUIS EMILIO RECABARREN,LAS ROSAS,,,,-20.2360495,-70.141895,"IQUIQUE, AV. LUIS EMILIO RECABARREN, LAS ROSAS"
16235,30/09/2021,19:10,IQUIQUE,Colisión,Otras causas,0,0,0,1,1,URBANO,AV. SALVADOR ALLENDE,PASTOR LORENZO PEREZ,,,,-20.2317464,-70.1357654,"IQUIQUE, AV. SALVADOR ALLENDE, PASTOR LORENZO PEREZ"
16236,30/09/2021,23:45,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,AV. SALVADOR ALLENDE,AV. DIEGO PORTALES,,,,-20.2307248,-70.1356851,"IQUIQUE, AV. SALVADOR ALLENDE, AV. DIEGO PORTALES"
16237,01/10/2021,6:40,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,AV. HEROES DE LA CONCEPCION,AV. TADEO HAENKE,,,,-20.238243,-70.1441106,"IQUIQUE, AV. HEROES DE LA CONCEPCION, AV. TADEO HAENKE"
16238,01/10/2021,7:50,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,2,URBANO,PATRICIO LYNCH,BULNES,,,,-20.2194203,-70.1514677,"IQUIQUE, PATRICIO LYNCH, BULNES"
16239,01/10/2021,11:40,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,BULNES,OBISPO LABBE,,,,-20.219294,-70.150411,"IQUIQUE, BULNES, OBISPO LABBE"
16240,01/10/2021,13:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,LA PUNTILLA,,1745,,,-20.2089138,-70.1495451,"IQUIQUE, LA PUNTILLA, 1745"
16241,01/10/2021,17:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,TARAPACA,VIVAR,,,,-20.218536,-70.1488892,"IQUIQUE, TARAPACA, VIVAR"
16242,01/10/2021,17:50,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,RAMIREZ,,1140,,,-20.21886,-70.14935,"IQUIQUE, RAMIREZ, 1140"
16243,01/10/2021,19:00,ALTO HOSPICIO,Choque,Carga sobresale estructura vehiculo,0,0,0,0,1,URBANO,UNION EUROPEA,PASAJE 20,,,,-20.298058,-70.1077101,"ALTO HOSPICIO, UNION EUROPEA, PASAJE 20"
16244,01/10/2021,19:00,ALTO HOSPICIO,Choque,Carga sobresale estructura vehiculo,0,0,0,0,1,URBANO,UNION EUROPEA,PASAJE 20,,,,-20.298058,-70.1077101,"ALTO HOSPICIO, UNION EUROPEA, PASAJE 20"
16245,01/10/2021,20:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,1,URBANO,LOS ALAMOS,LAS PARCELAS,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, LOS ALAMOS, LAS PARCELAS"
16246,02/10/2021,0:30,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,UNION EUROPEA,TOMAS,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, UNION EUROPEA, TOMAS"
16247,02/10/2021,12:50,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,SOTOMAYOR,BARROS ARANA,,,,-20.2108726,-70.1470607,"IQUIQUE, SOTOMAYOR, BARROS ARANA"
16248,02/10/2021,15:20,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,0,URBANO,LOS TAMARUGOS,LOS CONDORES,,,,-20.2714671,-70.1045706,"ALTO HOSPICIO, LOS TAMARUGOS, LOS CONDORES"
16249,02/10/2021,20:20,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,2,URBANO,12 DE FEBRERO,,2000,,,-20.2198336,-70.1414293,"IQUIQUE, 12 DE FEBRERO, 2000"
16250,02/10/2021,20:30,ALTO HOSPICIO,Atropello,No respetar derecho preferente de paso a peatón,0,0,1,0,0,URBANO,SANTA ROSA,TILIVICHE,,,,-20.2725782,-70.1064197,"ALTO HOSPICIO, SANTA ROSA, TILIVICHE"
16251,02/10/2021,21:00,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,2,0,URBANO,THOMPSON,12 DE FEBRERO,,,,-20.2154172,-70.1410495,"IQUIQUE, THOMPSON, 12 DE FEBRERO"
16252,03/10/2021,1:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,SALVADOR ALLENDE,TOMAS BONILLA,,,,-20.2279008,-70.1354882,"IQUIQUE, SALVADOR ALLENDE, TOMAS BONILLA"
16253,03/10/2021,5:30,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,LUIS JARPARD,,2549,,,-20.2414367,-70.1342598,"IQUIQUE, LUIS JARPARD, 2549"
16254,03/10/2021,6:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,SALITRERA VICTORIA,MAPOCHO,,,,-20.2049542,-70.1369169,"IQUIQUE, SALITRERA VICTORIA, MAPOCHO"
16255,03/10/2021,12:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,CHINTAGUAY,SARA,,,,-20.2265601,-70.134051,"IQUIQUE, CHINTAGUAY, SARA"
16256,03/10/2021,18:20,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,1,0,1,1,URBANO,LATORRE,12 DE FEBRERO,,,,-20.2170705,-70.1435776,"IQUIQUE, LATORRE, 12 DE FEBRERO"
16257,03/10/2021,20:00,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,ARTURO PRAT,TADEO HAENKE,,,,-20.2404198,-70.1372473,"IQUIQUE, ARTURO PRAT, TADEO HAENKE"
16258,03/10/2021,23:00,ALTO HOSPICIO,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,2,0,URBANO,CALETERA A16,GABRIELA MISTRAL,,,,-20.2896028,-70.1064049,"ALTO HOSPICIO, CALETERA A16, GABRIELA MISTRAL"
16259,04/10/2021,7:00,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,HECTOR DAVILA,,2456,,,-20.2359145,-70.1358056,"IQUIQUE, HECTOR DAVILA, 2456"
16260,04/10/2021,10:44,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,2,URBANO,THOMPSON,ARTURO PEREZ CANTO,,,,-20.2156812,-70.1369661,"IQUIQUE, THOMPSON, ARTURO PEREZ CANTO"
16261,04/10/2021,10:45,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,3,0,URBANO,UNION EURPEA,LAS AMERICAS,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, UNION EURPEA, LAS AMERICAS"
16262,04/10/2021,11:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,3,URBANO,AV. TADEO HAENKE,AV. SALVADOR ALLENDE,,,,-20.2414031,-70.1341858,"IQUIQUE, AV. TADEO HAENKE, AV. SALVADOR ALLENDE"
16263,04/10/2021,17:10,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,ANIBAL PINTO,SAN MARTIN,,,,-20.2167578,-70.1528862,"IQUIQUE, ANIBAL PINTO, SAN MARTIN"
16264,04/10/2021,22:20,IQUIQUE,Colisión,Otras causas,0,0,0,0,3,URBANO,AV. ARTURO PRAT,SAGASCA,,,,-20.245836,-70.1401573,"IQUIQUE, AV. ARTURO PRAT, SAGASCA"
16265,05/10/2021,2:45,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,AV. LA TIRANA,AV. FRANCISCO BILBAO,,,,-20.2691828,-70.1257417,"IQUIQUE, AV. LA TIRANA, AV. FRANCISCO BILBAO"
16266,05/10/2021,15:50,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,MANUEL RODRIGUEZ,RAMIREZ,,,,-20.2236,-70.1434542,"IQUIQUE, MANUEL RODRIGUEZ, RAMIREZ"
16267,05/10/2021,18:00,IQUIQUE,Choque,Otras causas,0,0,0,0,3,URBANO,SALVADOR ALLENDE,,2757,,,-20.2372535,-70.1359578,"IQUIQUE, SALVADOR ALLENDE, 2757"
16268,05/10/2021,19:30,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,2,0,URBANO,CALETERA A514,,15,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, CALETERA A514, 15"
16269,06/10/2021,15:30,IQUIQUE,Colisión,Otras causas,0,0,0,1,1,URBANO,AV. SALVADOR ALLENDE,PLAYA EL AGUILA,,,,-20.25145,-70.1319383,"IQUIQUE, AV. SALVADOR ALLENDE, PLAYA EL AGUILA"
16270,06/10/2021,15:40,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,2,0,0,2,URBANO,CESPEDES Y GONZALEZ,HEROES DE LA CONCEPCION,,,,-20.2247382,-70.139754,"IQUIQUE, CESPEDES Y GONZALEZ, HEROES DE LA CONCEPCION"
16271,06/10/2021,21:30,ALTO HOSPICIO,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,AMERICAS,CONTINENTAL,,,,-20.2857088,-70.1012022,"ALTO HOSPICIO, AMERICAS, CONTINENTAL"
16272,06/10/2021,23:50,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,PAMPA UNION,,3732,,,-20.2771707,-70.0993112,"ALTO HOSPICIO, PAMPA UNION, 3732"
16273,07/10/2021,5:10,IQUIQUE,Choque,Otras causas,0,0,0,0,3,URBANO,SALVADOR ALLENDE,,2499,,,-20.2396655,-70.1345536,"IQUIQUE, SALVADOR ALLENDE, 2499"
16274,07/10/2021,10:20,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,RANCAGUA,LAS ZAMPOÑAS,,,,-20.2345649,-70.1323307,"IQUIQUE, RANCAGUA, LAS ZAMPOÑAS"
16275,07/10/2021,14:00,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,AV. ARTURO PRAT,AV. RAMON PEREZ OPAZO,,,,-20.244478,-70.1410328,"IQUIQUE, AV. ARTURO PRAT, AV. RAMON PEREZ OPAZO"
16276,07/10/2021,14:50,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,SALITRERA CONSTANCIA,LOS ALGARROBOS,,,,-20.2405759,-70.1278404,"IQUIQUE, SALITRERA CONSTANCIA, LOS ALGARROBOS"
16277,07/10/2021,15:33,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,2,URBANO,TARAPACA,,1427,,,-20.2414367,-70.1342598,"IQUIQUE, TARAPACA, 1427"
16278,07/10/2021,17:25,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,2,URBANO,SOTOMAYOR,LUIS JASPARD,,,,-20.2118495,-70.1367064,"IQUIQUE, SOTOMAYOR, LUIS JASPARD"
16279,07/10/2021,21:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,OBISPO LABBE,THOMPSON,,,,-20.2158511,-70.1502751,"IQUIQUE, OBISPO LABBE, THOMPSON"
16280,07/10/2021,21:40,ALTO HOSPICIO,Colisión,Conducción en estado de ebriedad,0,0,0,2,0,URBANO,LAS AMERICAS,TRES,,,,-20.2901059,-70.1042119,"ALTO HOSPICIO, LAS AMERICAS, TRES"
16281,08/10/2021,14:50,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,ARTURO FERNANDEZ,ZEGERS,,,,-20.2307033,-70.1356692,"IQUIQUE, ARTURO FERNANDEZ, ZEGERS"
16282,08/10/2021,15:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,ROTONDA EL PAMPINO,CIRCUNVALACION,,,,-20.2208561,-70.1319844,"IQUIQUE, ROTONDA EL PAMPINO, CIRCUNVALACION"
16283,08/10/2021,17:05,IQUIQUE,Choque,Otras causas,0,0,0,0,3,URBANO,PEDRO AGUIRRE CERDA,,2087,,,-20.2412364,-70.13965,"IQUIQUE, PEDRO AGUIRRE CERDA, 2087"
16284,08/10/2021,18:33,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,3,0,URBANO,TARAPACA,21 DE MAYO,,,,-20.2189238,-70.1420816,"IQUIQUE, TARAPACA, 21 DE MAYO"
16285,08/10/2021,18:50,ALTO HOSPICIO,Colisión,"Adelantamiento en cruce, curva, cuesta, puente",0,0,0,1,1,URBANO,TENIENTE HERNAN MERINO CORREA,SALITRERA LAGUNAS,,,,-20.268547,-70.0958437,"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, SALITRERA LAGUNAS"
16286,08/10/2021,19:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,LATORRE,18 DE SEPTIEMBRE,,,,-20.2171182,-70.1429854,"IQUIQUE, LATORRE, 18 DE SEPTIEMBRE"
16287,09/10/2021,4:30,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,1,1,URBANO,ARTURO PEREZ CANTO,HERNAN FUENZALIDA,,,,-20.2288673,-70.1384204,"IQUIQUE, ARTURO PEREZ CANTO, HERNAN FUENZALIDA"
16288,09/10/2021,6:30,IQUIQUE,Atropello,Conducción en estado de ebriedad,0,1,0,0,1,URBANO,ESMERALDA,21 DE MAYO,,,,-20.2307033,-70.1356692,"IQUIQUE, ESMERALDA, 21 DE MAYO"
16289,10/10/2021,13:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,LINCOYAN,,1709,,,-20.2249794,-70.137638,"IQUIQUE, LINCOYAN, 1709"
16290,10/10/2021,16:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,SALVADOR ALLENDE,SANTIAGO POLANCO,,,,-20.2464827,-70.1331834,"IQUIQUE, SALVADOR ALLENDE, SANTIAGO POLANCO"
16291,10/10/2021,16:00,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,AV. PEDRO PRADO,AV. LOS MOLLES,,,,-20.2396655,-70.1345536,"IQUIQUE, AV. PEDRO PRADO, AV. LOS MOLLES"
16292,10/10/2021,21:50,ALTO HOSPICIO,Colisión,Conducción en estado de ebriedad,0,0,0,1,1,URBANO,PROYECTADA LAS AMERICAS,LA MULA,,,,-20.2727418,-70.1296498,"ALTO HOSPICIO, PROYECTADA LAS AMERICAS, LA MULA"
16293,11/10/2021,18:55,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,RAMON PEREZ OPAZO,LOS ALAMOS,,,,-20.2666181,-70.1028585,"ALTO HOSPICIO, RAMON PEREZ OPAZO, LOS ALAMOS"
16294,11/10/2021,23:45,IQUIQUE,Colisión,Otras causas,0,0,0,2,0,URBANO,AV. ARTURO PRAT,AV. SANTIAGO POLANCO,,,,-20.2486089,-70.1382111,"IQUIQUE, AV. ARTURO PRAT, AV. SANTIAGO POLANCO"
16295,12/10/2021,17:10,IQUIQUE,Atropello,"Fallas mecánicas, frenos",0,0,0,1,1,URBANO,18 DE SEPTIEMBRE,TOMAS BONILLA,,,,-20.227545,-70.1437303,"IQUIQUE, 18 DE SEPTIEMBRE, TOMAS BONILLA"
16296,13/10/2021,10:05,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,VIVAR,ORELLA,,,,-20.2207518,-70.1490033,"IQUIQUE, VIVAR, ORELLA"
16297,13/10/2021,13:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,RAMIREZ,BOLIVAR,,,,-20.2122314,-70.1491979,"IQUIQUE, RAMIREZ, BOLIVAR"
16298,13/10/2021,17:30,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,CIRCUNVALACION,SOTOMAYOR,,,,-20.2111333,-70.1416166,"IQUIQUE, CIRCUNVALACION, SOTOMAYOR"
16299,13/10/2021,17:30,ALTO HOSPICIO,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,1,1,URBANO,MONTE LOS OLIVOS,CALETERA A-616,,,,-20.2510389,-70.0928376,"ALTO HOSPICIO, MONTE LOS OLIVOS, CALETERA A-616"
16300,14/10/2021,4:30,IQUIQUE,Choque,Otras causas,0,0,0,1,1,URBANO,AV. LA TIRANA,AV. PROYECTADA,,,,-20.2744074,-70.1266336,"IQUIQUE, AV. LA TIRANA, AV. PROYECTADA"
16301,14/10/2021,12:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,SALITRERA VICTORIA,MAPOCHO,,,,-20.2049542,-70.1369169,"IQUIQUE, SALITRERA VICTORIA, MAPOCHO"
16302,14/10/2021,13:00,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,LOS ALGARROBOS,,3834,,,-20.263434,-70.122965,"IQUIQUE, LOS ALGARROBOS, 3834"
